ID;Type;Description;Civilopedia;Strategy;Help;ThemingBonusHelp;Quote;GoldMaintenance;MutuallyExclusiveGroup;TeamShare;Water;River;FreshWater;Mountain;NearbyMountainRequired;Hill;Flat;FoundsReligion;IsReligious;BorderObstacle;PlayerBorderObstacle;Capital;GoldenAge;MapCentering;NeverCapture;NukeImmune;AllowsWaterRoutes;ExtraLuxuries;DiplomaticVoting;AffectSpiesNow;NullifyInfluenceModifier;Cost;FaithCost;LeagueCost;UnlockedByBelief;UnlockedByLeague;HolyCity;NumCityCostMod;HurryCostModifier;MinAreaSize;ConquestProb;CitiesPrereq;LevelPrereq;CultureRateModifier;GlobalCultureRateModifier;GreatPeopleRateModifier;GlobalGreatPeopleRateModifier;GreatGeneralRateModifier;GreatPersonExpendGold;GoldenAgeModifier;UnitUpgradeCostMod;Experience;GlobalExperience;FoodKept;Airlift;AirModifier;NukeModifier;NukeExplosionRand;HealRateChange;Happiness;UnmoddedHappiness;UnhappinessModifier;HappinessPerCity;HappinessPerXPolicies;CityCountUnhappinessMod;NoOccupiedUnhappiness;WorkerSpeedModifier;MilitaryProductionModifier;SpaceProductionModifier;GlobalSpaceProductionModifier;BuildingProductionModifier;WonderProductionModifier;CityConnectionTradeRouteModifier;CapturePlunderModifier;PolicyCostModifier;PlotCultureCostModifier;GlobalPlotCultureCostModifier;PlotBuyCostModifier;GlobalPlotBuyCostModifier;GlobalPopulationChange;TechShare;FreeTechs;FreePolicies;FreeGreatPeople;MedianTechPercentChange;Gold;AllowsRangeStrike;Espionage;AllowsFoodTradeRoutes;AllowsProductionTradeRoutes;Defense;ExtraCityHitPoints;GlobalDefenseMod;MinorFriendshipChange;VictoryPoints;ExtraMissionarySpreads;ReligiousPressureModifier;EspionageModifier;GlobalEspionageModifier;ExtraSpies;SpyRankChange;InstantSpyRankChange;TradeRouteRecipientBonus;TradeRouteTargetBonus;NumTradeRouteBonus;LandmarksTourismPercent;InstantMilitaryIncrease;GreatWorksTourismModifier;XBuiltTriggersIdeologyChoice;TradeRouteSeaDistanceModifier;TradeRouteSeaGoldBonus;TradeRouteLandDistanceModifier;TradeRouteLandGoldBonus;CityStateTradeRouteProductionModifier;GreatScientistBeakerModifier;BuildingClass;ArtDefineTag;NearbyTerrainRequired;ProhibitedCityTerrain;VictoryPrereq;FreeStartEra;MaxStartEra;ObsoleteTech;EnhancedYieldTech;TechEnhancedTourism;FreeBuilding;FreeBuildingThisCity;FreePromotion;TrainedFreePromotion;FreePromotionRemoved;ReplacementBuildingClass;PrereqTech;PolicyBranchType;SpecialistType;SpecialistCount;GreatWorkSlotType;FreeGreatWork;GreatWorkCount;SpecialistExtraCulture;GreatPeopleRateChange;ExtraLeagueVotes;CityWall;DisplayPosition;PortraitIndex;WonderSplashImage;WonderSplashAnchor;WonderSplashAudio;IconAtlas;ArtInfoCulturalVariation;ArtInfoEraVariation;ArtInfoRandomVariation
74;BUILDING_MACHU_PICHU;TXT_KEY_BUILDING_MACHU_PICHU;TXT_KEY_WONDER_MACHUPICCHU_DESC;;TXT_KEY_WONDER_MACHU_PICHU_HELP;;TXT_KEY_WONDER_MACHUPICCHU_QUOTE;0;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;300;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_MACHU_PICHU;MACHU PICCHU;;;;;ERA_RENAISSANCE;;;0;;;;;;;TECH_GUILDS;;SPECIALIST_MERCHANT;0;;;0;0;1;0;0;64;11;WonderConceptMachuPicchu.dds;L,T;AS2D_WONDER_SPEECH_MACHU_PICCHU;BW_ATLAS_2;0;0;0
75;BUILDING_NOTRE_DAME;TXT_KEY_BUILDING_NOTRE_DAME;TXT_KEY_WONDER_NOTREDAME_DESC;;;;TXT_KEY_WONDER_NOTREDAME_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;400;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_NOTRE_DAME;NOTRE DAME;;;;;ERA_RENAISSANCE;;;0;;;;;;;TECH_PHYSICS;;SPECIALIST_MERCHANT;0;;;0;0;1;0;0;1;10;WonderConceptNotreDame.dds;R,T;AS2D_WONDER_SPEECH_NOTRE_DAME;BW_ATLAS_2;0;0;0
76;BUILDING_PORCELAIN_TOWER;TXT_KEY_BUILDING_PORCELAIN_TOWER;TXT_KEY_WONDER_PORCELAINTOWER_DESC;;TXT_KEY_WONDER_PORCELAIN_TOWER_HELP;;TXT_KEY_WONDER_PORCELAINTOWER_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;625;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_PORCELAIN_TOWER;PORCELAIN TOWER;;;;;ERA_INDUSTRIAL;;;0;;;;;;;TECH_ARCHITECTURE;POLICY_BRANCH_RATIONALISM;SPECIALIST_SCIENTIST;0;;;0;0;2;0;0;2;16;WonderConceptPorcelainTower.dds;R,T;AS2D_WONDER_SPEECH_THE_PORCELAIN_TOWER;BW_ATLAS_2;0;0;0
77;BUILDING_HIMEJI_CASTLE;TXT_KEY_BUILDING_HIMEJI_CASTLE;TXT_KEY_WONDER_HIMEJICASTLE_DESC;;TXT_KEY_WONDER_HIMEJI_CASTLE_HELP;;TXT_KEY_WONDER_HIMEJICASTLE_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;500;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_HIMEJI_CASTLE;HIMEJI CASTLE;;;;;ERA_INDUSTRIAL;;;0;;BUILDINGCLASS_CASTLE;PROMOTION_HIMEJI_CASTLE;;;;TECH_GUNPOWDER;;SPECIALIST_ENGINEER;0;;;0;0;2;0;0;2;15;WonderConceptHimejiCastle.dds;L,B;AS2D_WONDER_SPEECH_HIMEJI_CASTLE;BW_ATLAS_2;0;0;0
78;BUILDING_SISTINE_CHAPEL;TXT_KEY_BUILDING_SISTINE_CHAPEL;TXT_KEY_WONDER_SISTINECHAPEL_DESC;;TXT_KEY_WONDER_SISTINE_CHAPEL_HELP;TXT_KEY_SISTINE_CHAPEL_THEMING_BONUS_HELP;TXT_KEY_WONDER_SISTINECHAPEL_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;500;0;0;0;0;0;0;-1;-1;100;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_SISTINE_CHAPEL;SISTINE CHAPEL;;;;;ERA_INDUSTRIAL;;;0;;;;;;;TECH_ACOUSTICS;;;0;GREAT_WORK_SLOT_ART_ARTIFACT;;2;0;0;0;0;1;17;WonderConceptSistineChapel.dds;R,T;AS2D_WONDER_SPEECH_SISTINE_CHAPEL;BW_ATLAS_2;0;0;0
79;BUILDING_KREMLIN;TXT_KEY_BUILDING_KREMLIN;TXT_KEY_WONDER_KREMLIN_DESC;;TXT_KEY_WONDER_KREMLIN_HELP;;TXT_KEY_WONDER_KREMLIN_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1060;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_KREMLIN;KREMLIN;;;;;;;;0;;;;;;;TECH_RAILROAD;POLICY_BRANCH_ORDER;;0;;;0;0;0;0;0;1;13;WonderConceptKremlin.dds;R,T;AS2D_WONDER_SPEECH_THE_KREMLIN;BW_ATLAS_2;0;0;0
80;BUILDING_FORBIDDEN_PALACE;TXT_KEY_BUILDING_FORBIDDEN_PALACE;TXT_KEY_WONDER_FORBIDDENPALACE_DESC;;TXT_KEY_WONDER_FORBIDDEN_PALACE_HELP;;TXT_KEY_WONDER_FORBIDDENPALACE_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;500;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_FORBIDDEN_PALACE;FORBIDDEN CITY;;;;;ERA_INDUSTRIAL;;;0;;;;;;;TECH_BANKING;POLICY_BRANCH_PATRONAGE;;0;;;0;0;0;2;0;1;14;WonderConceptForbiddenPalace.dds;L,B;AS2D_WONDER_SPEECH_THE_FORBIDDEN_PALACE;BW_ATLAS_2;0;0;0
81;BUILDING_TAJ_MAHAL;TXT_KEY_BUILDING_TAJ_MAHAL;TXT_KEY_WONDER_TAJMAHAL_DESC;;TXT_KEY_WONDER_PYRAMIDS_HELP;;TXT_KEY_WONDER_TAJMAHAL_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;625;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_TAJ_MAHAL;TAJ MAHAL;;;;;ERA_INDUSTRIAL;;;0;;;;;;;TECH_ARCHITECTURE;;;0;;;0;0;0;0;0;2;18;WonderConceptTajMahal.dds;R,T;AS2D_WONDER_SPEECH_TAJ_MAHAL;BW_ATLAS_2;0;0;0
82;BUILDING_BIG_BEN;TXT_KEY_BUILDING_BIG_BEN;TXT_KEY_WONDER_BIGBEN_DESC;;TXT_KEY_WONDER_BIG_BEN_HELP;;TXT_KEY_WONDER_BIGBEN_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;750;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_BIG_BEN;BIG BEN;;;;;ERA_MODERN;;;0;;;;;;;TECH_INDUSTRIALIZATION;POLICY_BRANCH_COMMERCE;SPECIALIST_MERCHANT;0;;;0;0;2;0;0;1;19;WonderConceptBigBen.dds;R,T;AS2D_WONDER_SPEECH_BIG_BEN;BW_ATLAS_2;0;0;0
83;BUILDING_LOUVRE;TXT_KEY_BUILDING_LOUVRE;TXT_KEY_WONDER_LOUVRE_DESC;;TXT_KEY_WONDER_LOUVRE_HELP;TXT_KEY_LOUVRE_THEMING_BONUS_HELP;TXT_KEY_WONDER_LOUVRE_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;750;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_LOUVRE;LOUVRE;;;;;;;;0;;;;;;;TECH_ARCHAEOLOGY;POLICY_BRANCH_EXPLORATION;;0;GREAT_WORK_SLOT_ART_ARTIFACT;;4;0;0;0;0;2;21;WonderConceptLouvre.dds;R,T;AS2D_WONDER_SPEECH_THE_LOUVRE;BW_ATLAS_2;0;0;0
84;BUILDING_BRANDENBURG_GATE;TXT_KEY_BUILDING_BRANDENBURG_GATE;TXT_KEY_WONDER_BRANDENBURGGATE_DESC;;TXT_KEY_WONDER_BRANDENBURG_GATE_HELP;;TXT_KEY_WONDER_BRANDENBURGGATE_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;750;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_BRANDENBURG_GATE;BRENDANBURG GATE;;;;;ERA_MODERN;;;0;;;;;;;TECH_MILITARY_SCIENCE;;SPECIALIST_SCIENTIST;0;;;0;0;2;0;0;2;20;WonderConceptBrandenburg.dds;L,T;AS2D_WONDER_SPEECH_BRANDENBURG_GATE;BW_ATLAS_2;0;0;0
85;BUILDING_STATUE_OF_LIBERTY;TXT_KEY_BUILDING_STATUE_OF_LIBERTY;TXT_KEY_WONDER_STATUEOFLIBERTY_DESC;;TXT_KEY_WONDER_STATUE_OF_LIBERTY_HELP;;TXT_KEY_WONDER_STATUEOFLIBERTY_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1060;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_STATUE_OF_LIBERTY;STATUE OF LIBERTY;;;;;;;;0;;;;;;;TECH_REPLACEABLE_PARTS;POLICY_BRANCH_FREEDOM;;0;;;0;0;0;0;0;2;23;WonderConceptStatueLiberty.dds;R,T;AS2D_WONDER_SPEECH_STATUEOF_LIBERTY;BW_ATLAS_2;0;0;0
86;BUILDING_CRISTO_REDENTOR;TXT_KEY_BUILDING_CRISTO_REDENTOR;TXT_KEY_WONDER_CRISTOREDENTOR_DESC;;TXT_KEY_WONDER_CRISTO_REDENTOR_HELP;;TXT_KEY_WONDER_CRISTOREDENTOR_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_CRISTO_REDENTOR;CRISTO REDENTOR;;;;;;;;0;;;;;;;TECH_PLASTIC;;;0;;;0;0;0;0;0;4;24;WonderConceptChristoRedentor.dds;R,T;AS2D_WONDER_SPEECH_CHRISTO_REDENTOR_01;BW_ATLAS_2;0;0;0
87;BUILDING_EIFFEL_TOWER;TXT_KEY_BUILDING_EIFFEL_TOWER;TXT_KEY_WONDER_EIFFELTOWER_DESC;;TXT_KEY_WONDER_EIFFEL_TOWER_HELP;;TXT_KEY_WONDER_EIFFELTOWER_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1060;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_EIFFEL_TOWER;EIFFEL TOWER;;;;;;;TECH_RADIO;12;;;;;;;TECH_RADIO;;SPECIALIST_MERCHANT;0;;;0;0;2;0;0;1;22;WonderConceptEiffelTower.dds;L,B;AS2D_WONDER_SPEECH_EIFFEL_TOWER_01;BW_ATLAS_2;0;0;0
88;BUILDING_PENTAGON;TXT_KEY_BUILDING_PENTAGON;TXT_KEY_WONDER_PENTAGON_DESC;;TXT_KEY_WONDER_PENTAGON_HELP;;TXT_KEY_WONDER_PENTAGON_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;-33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_PENTAGON;PENTAGON;;;;;;;;0;;;;;;;TECH_COMBINED_ARMS;;SPECIALIST_MERCHANT;0;;;0;0;2;0;0;2;45;WonderConceptPentagon.dds;R,T;AS2D_WONDER_SPEECH_PENTAGON_01;BW_ATLAS_2;0;0;0
90;BUILDING_SYDNEY_OPERA_HOUSE;TXT_KEY_SYDNEY_OPERA_HOUSE;TXT_KEY_BUILDING_SYDNEY_OPERA_HOUSE_PEDIA;;TXT_KEY_WONDER_SYDNEY_OPERA_HOUSE_HELP;TXT_KEY_SYDNEY_OPERA_HOUSE_THEMING_BONUS_HELP;TXT_KEY_WONDER_SYDNEY_OPERA_HOUSE_QUOTE;0;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1250;0;0;0;0;0;0;-1;10;100;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_SYDNEY_OPERA_HOUSE;SYDNEY OPERA HOUSE;;;;;;;;0;;;;;;;TECH_ECOLOGY;;;0;GREAT_WORK_SLOT_MUSIC;;2;0;0;0;0;16;27;WonderConceptSydneyOperaHouse.dds;R,T;AS2D_WONDER_SPEECH_SYDNEY_OPERA_HOUSE;BW_ATLAS_2;0;0;0
91;BUILDING_AQUEDUCT;TXT_KEY_BUILDING_AQUEDUCT;TXT_KEY_CIV5_BUILDINGS_AQUEDUCT_TEXT;TXT_KEY_BUILDING_AQUEDUCT_STRATEGY;TXT_KEY_BUILDING_AQUEDUCT_HELP;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;-1;66;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_AQUEDUCT;ART_DEF_BUILDING_HOSPITAL;;;;;;;;0;;;;;;;TECH_ENGINEERING;;;0;;;0;0;0;0;0;0;0;;R,T;;NEW_BLDG_ATLAS2_DLC;0;0;0
92;BUILDING_STONE_WORKS;TXT_KEY_BUILDING_STONE_WORKS;TXT_KEY_CIV5_BUILDINGS_STONE_WORKS_TEXT;TXT_KEY_BUILDING_STONE_WORKS_STRATEGY;TXT_KEY_BUILDING_STONE_WORKS_HELP;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;-1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_STONE_WORKS;ART_DEF_BUILDING_FORGE;;TERRAIN_PLAINS;;;;;;0;;;;;;;TECH_CALENDAR;;;0;;;0;0;0;0;0;0;1;;R,T;;NEW_BLDG_ATLAS2_DLC;0;0;0
93;BUILDING_STATUE_ZEUS;TXT_KEY_BUILDING_STATUE_ZEUS;TXT_KEY_WONDER_STATUE_ZEUS_DESC;;TXT_KEY_WONDER_STATUE_ZEUS_HELP;;TXT_KEY_WONDER_STATUE_ZEUS_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;185;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_STATUE_ZEUS;STATUE ZEUS;;;;;ERA_CLASSICAL;;;0;;;PROMOTION_STATUE_ZEUS;;;;TECH_BRONZE_WORKING;POLICY_BRANCH_HONOR;;0;;;0;0;0;0;0;4;2;WonderConceptTempleZues.dds;R,T;AS2D_WONDER_SPEECH_STATUE_OF_ZEUS;WONDERS_DLC_ATLAS;0;0;0
94;BUILDING_TEMPLE_ARTEMIS;TXT_KEY_BUILDING_TEMPLE_ARTEMIS;TXT_KEY_WONDER_TEMPLE_ARTEMIS_DESC;;TXT_KEY_WONDER_TEMPLE_ARTEMIS_HELP;;TXT_KEY_WONDER_TEMPLE_ARTEMIS_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;185;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_TEMPLE_ARTEMIS;TEMPLE ARTEMIS;;;;;ERA_CLASSICAL;;;0;;;;;;;TECH_ARCHERY;;SPECIALIST_ENGINEER;0;;;0;0;1;0;0;4;0;WonderTempleArtemis.dds;R,T;AS2D_WONDER_SPEECH_TEMPLE_OF_ARTEMIS;WONDERS_DLC_ATLAS;0;0;0
95;BUILDING_MAUSOLEUM_HALICARNASSUS;TXT_KEY_BUILDING_MAUSOLEUM_HALICARNASSUS;TXT_KEY_WONDER_MAUSOLEUM_HALICARNASSUS_DESC;;TXT_KEY_WONDER_MAUSOLEUM_HALICARNASSUS_HELP;;TXT_KEY_WONDER_MAUSOLEUM_HALICARNASSUS_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;185;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_MAUSOLEUM_HALICARNASSUS;MAUSOLEUM HALICARNASSUS;;;;;ERA_CLASSICAL;;;0;;;;;;;TECH_MASONRY;;SPECIALIST_MERCHANT;0;;;0;0;1;0;0;4;1;WonderMosuleumHalicarnassus.dds;R,T;AS2D_WONDER_SPEECH_MAUSOLEUM_OF_HALICARNASSUS;WONDERS_DLC_ATLAS;0;0;0
96;BUILDING_WALLS_OF_BABYLON;TXT_KEY_BUILDING_WALLS_OF_BABYLON_DESC;TXT_KEY_CIV5_BABYLON_WALLS_TEXT;TXT_KEY_CIV5_BABYLON_WALLS_STRATEGY;TXT_KEY_CIV5_BABYLON_WALLS_INFO;;;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;65;0;0;0;0;0;0;25;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;600;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_WALLS;ART_DEF_BUILDING_WALLS_OF_BABYLON;;;;;;;;0;;;;;;;TECH_MASONRY;;;0;;;0;0;0;0;1;0;0;;R,T;;NEB_BW_ATLAS;0;0;0
116;BUILDING_CEILIDH_HALL;TXT_KEY_BUILDING_CEILIDH_HALL;TXT_KEY_CIV5_BUILDINGS_CEILIDH_HALL_TEXT;TXT_KEY_BUILDING_CEILIDH_HALL_STRATEGY;;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;10;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_OPERA_HOUSE;OPERA_HOUSE;;;;;;;;0;;;;;;;TECH_ACOUSTICS;;;0;GREAT_WORK_SLOT_MUSIC;;1;0;0;0;0;0;3;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
