ID;Type;Description;Civilopedia;Strategy;Help;Requirements;Combat;RangedCombat;Cost;FaithCost;RequiresFaithPurchaseEnabled;PurchaseOnly;MoveAfterPurchase;Moves;Immobile;Range;BaseSightRange;Class;Special;Capture;CombatClass;Domain;CivilianAttackPriority;DefaultUnitAI;Food;NoBadGoodies;RivalTerritory;MilitarySupport;MilitaryProduction;Pillage;PillagePrereqTech;Found;FoundAbroad;CultureBombRadius;GoldenAgeTurns;FreePolicies;OneShotTourism;OneShotTourismPercentOthers;IgnoreBuildingDefense;PrereqResources;Mechanized;Suicide;CaptureWhileEmbarked;PrereqTech;ObsoleteTech;GoodyHutUpgradeUnitClass;HurryCostModifier;AdvancedStartCost;MinAreaSize;AirInterceptRange;AirUnitCap;NukeDamageLevel;WorkRate;NumFreeTechs;BaseBeakersTurnsToCount;BaseCultureTurnsToCount;RushBuilding;BaseHurry;HurryMultiplier;BaseGold;NumGoldPerEra;SpreadReligion;RemoveHeresy;ReligionSpreads;ReligiousStrength;FoundReligion;RequiresEnhancedReligion;ProhibitsSpread;CanBuyCityState;CombatLimit;RangeAttackOnlyInDomain;RangeAttackIgnoreLOS;Trade;NumExoticGoods;PolicyType;RangedCombatLimit;XPValueAttack;XPValueDefense;SpecialCargo;DomainCargo;Conscription;ExtraMaintenanceCost;NoMaintenance;Unhappiness;UnitArtInfo;UnitArtInfoCulturalVariation;UnitArtInfoEraVariation;ProjectPrereq;SpaceshipProject;LeaderPromotion;LeaderExperience;DontShowYields;ShowInPedia;MoveRate;UnitFlagIconOffset;PortraitIndex;IconAtlas;UnitFlagAtlas
85;UNIT_BARBARIAN_WARRIOR;TXT_KEY_UNIT_BRUTE;TXT_KEY_CIV5_BARBARIANS_TEXT;;TXT_KEY_UNIT_HELP_BARBARIAN_WARRIOR;;8;0;20;0;0;0;0;2;0;0;2;UNITCLASS_WARRIOR;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;10;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;1;0;0;0;ART_DEF_UNIT_BARBARIAN_EURO;0;0;;;;0;0;1;HEAVY_BIPED;3;25;UNIT_ATLAS_1;UNIT_FLAG_ATLAS
86;UNIT_GALLEY;TXT_KEY_UNIT_GALLEY;TXT_KEY_UNIT_GALLEY_PEDIA;TXT_KEY_UNIT_GALLEY_STRATEGY;;;7;0;40;0;0;0;0;3;0;0;2;UNITCLASS_GALLEY;;;UNITCOMBAT_NAVALMELEE;DOMAIN_SEA;;UNITAI_ATTACK_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;;;;0;10;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_BARBARIAN_GALLEY;0;0;;;;0;0;1;WOODEN_BOAT;23;23;UNIT_ATLAS_1;UNIT_FLAG_ATLAS
87;UNIT_BARBARIAN_ARCHER;TXT_KEY_UNIT_ARCHER;;;TXT_KEY_UNIT_HELP_ARCHER;;4;7;40;0;0;0;0;2;0;2;2;UNITCLASS_ARCHER;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_ARCHERY;;;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_BARBARIAN_ARCHER;0;0;;;;0;0;0;BIPED;6;6;UNIT_ATLAS_1;UNIT_FLAG_ATLAS
88;UNIT_BARBARIAN_SPEARMAN;TXT_KEY_UNIT_SPEARMAN;;;TXT_KEY_UNIT_HELP_SPEARMAN;;10;0;56;0;0;0;0;2;0;0;2;UNITCLASS_SPEARMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_COUNTER;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_BRONZE_WORKING;TECH_CIVIL_SERVICE;UNITCLASS_PIKEMAN;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;2;0;0;0;ART_DEF_UNIT_BARBARIAN_SPEARMAN;0;0;;;;0;0;0;BIPED;9;9;UNIT_ATLAS_1;UNIT_FLAG_ATLAS
89;UNIT_BARBARIAN_SWORDSMAN;TXT_KEY_UNIT_SWORDSMAN;;;;;14;0;75;0;0;0;0;2;0;0;2;UNITCLASS_SWORDSMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_IRON_WORKING;TECH_GUNPOWDER;UNITCLASS_LONGSWORDSMAN;0;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;1;0;0;0;ART_DEF_UNIT_BARBARIAN_SWORDSMAN;0;0;;;;0;0;0;HEAVY_BIPED;14;14;UNIT_ATLAS_1;UNIT_FLAG_ATLAS
90;UNIT_MONGOLIAN_KESHIK;TXT_KEY_UNIT_MONGOL_KESHIK;TXT_KEY_CIV5_MONGOLIA_KESHIK_TEXT;TXT_KEY_CIV5_MONGOLIA_KESHIK_STRATEGY;TXT_KEY_CIV5_MONGOLIA_KESHIK_HELP;;15;16;120;240;1;0;0;5;0;2;2;UNITCLASS_KNIGHT;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_CHIVALRY;TECH_MILITARY_SCIENCE;UNITCLASS_CAVALRY;0;25;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_MONGOLIAN_KESHIK;0;0;;;;0;0;1;BIPED;0;0;GENGHIS_UNIT_ATLAS;GENGHIS_UNIT_FLAG_ATLAS
91;UNIT_MONGOLIAN_KHAN;TXT_KEY_UNIT_MONGOL_KHAN;TXT_KEY_CIV5_MONGOLIA_KHAN_TEXT;TXT_KEY_CIV5_MONGOLIA_KHAN_STRATEGY;TXT_KEY_CIV5_MONGOLIA_KHAN_HELP;;0;0;-1;0;0;0;0;5;0;0;2;UNITCLASS_GREAT_GENERAL;SPECIALUNIT_PEOPLE;;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_HIGH;UNITAI_GENERAL;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;-1;-1;0;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_GENERAL_KHAN;0;0;;;;0;1;1;GREAT_PERSON;90;1;GENGHIS_UNIT_ATLAS;UNIT_FLAG_ATLAS
92;UNIT_INCAN_SLINGER;TXT_KEY_UNIT_INCAN_SLINGER;TXT_KEY_CIV5_INCA_SLINGER_TEXT;TXT_KEY_CIV5_INCA_SLINGER_STRATEGY;TXT_KEY_CIV5_INCA_SLINGER_HELP;;4;7;40;80;1;0;0;2;0;2;2;UNITCLASS_ARCHER;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_ARCHERY;TECH_CONSTRUCTION;UNITCLASS_COMPOSITE_BOWMAN;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_INCAN_SLINGER;0;0;;;;0;0;1;BIPED;0;0;DLC02_UNIT_ATLAS;DLC02_UNIT_FLAG_ATLAS
93;UNIT_SPANISH_TERCIO;TXT_KEY_UNIT_SPANISH_TERCIO;TXT_KEY_CIV5_SPAIN_TERCIO_TEXT;TXT_KEY_CIV5_SPAIN_TERCIO_STRATEGY;TXT_KEY_CIV5_SPAIN_TERCIO_HELP;;26;0;160;320;1;0;0;2;0;0;2;UNITCLASS_MUSKETMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_GUNPOWDER;TECH_RIFLING;UNITCLASS_RIFLEMAN;0;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;4;0;0;0;ART_DEF_UNIT_U_SPANISH_TERCIO;0;0;;;;0;0;1;BIPED;3;3;DLC02_UNIT_ATLAS;DLC02_UNIT_FLAG_ATLAS
94;UNIT_SPANISH_CONQUISTADOR;TXT_KEY_UNIT_SPANISH_CONQUISTADOR;TXT_KEY_CIV5_SPAIN_CONQUISTADOR_TEXT;TXT_KEY_CIV5_SPAIN_CONQUISTADOR_STRATEGY;TXT_KEY_CIV5_SPAIN_CONQUISTADOR_HELP;;20;0;135;270;1;0;0;4;0;0;2;UNITCLASS_KNIGHT;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;1;0;0;0;0;0;0;0;0;0;0;TECH_CHIVALRY;TECH_MILITARY_SCIENCE;UNITCLASS_CAVALRY;0;25;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_SPANISH_CONQUISTADOR;0;0;;;;0;0;1;BIPED;1;1;DLC02_UNIT_ATLAS;DLC02_UNIT_FLAG_ATLAS
95;UNIT_POLYNESIAN_MAORI_WARRIOR;TXT_KEY_UNIT_POLYNESIAN_MAORI_WARRIOR;TXT_KEY_CIV5_POLYNESIAN_MAORI_WARRIOR_TEXT;TXT_KEY_CIV5_POLYNESIAN_MAORI_WARRIOR_STRATEGY;TXT_KEY_CIV5_POLYNESIAN_MAORI_WARRIOR_HELP;;8;0;40;80;1;0;0;2;0;0;2;UNITCLASS_WARRIOR;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;;TECH_METAL_CASTING;UNITCLASS_SPEARMAN;0;10;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;1;0;0;0;ART_DEF_UNIT_U_POLYNESIAN_MAORI_WARRIOR;0;0;;;;0;0;1;BIPED;0;0;KAMEHAMEHA_UNIT_ATLAS;KAMEHAMEHA_UNIT_FLAG_ATLAS
96;UNIT_DANISH_BERSERKER;TXT_KEY_UNIT_DANISH_BERSERKER;TXT_KEY_CIV5_DENMARK_BERSERKER_TEXT;TXT_KEY_CIV5_DENMARK_BERSERKER_STRATEGY;TXT_KEY_CIV5_DENMARK_BERSERKER_HELP;;21;0;120;240;1;0;0;3;0;0;2;UNITCLASS_LONGSWORDSMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_METAL_CASTING;TECH_METALLURGY;UNITCLASS_MUSKETMAN;20;25;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;3;0;0;0;ART_DEF_UNIT_U_DANISH_BERSERKER;0;0;;;;0;0;1;HEAVY_BIPED;0;0;HARALD_UNIT_ATLAS;HARALD_UNIT_FLAG_ATLAS
97;UNIT_DANISH_SKI_INFANTRY;TXT_KEY_UNIT_DANISH_SKI_INFANTRY;TXT_KEY_CIV5_DENMARK_SKI_INFANTRY_TEXT;TXT_KEY_CIV5_DENMARK_SKI_INFANTRY_STRATEGY;TXT_KEY_CIV5_DENMARK_SKI_INFANTRY_HELP;;34;0;225;450;1;0;0;2;0;0;2;UNITCLASS_RIFLEMAN;;;UNITCOMBAT_GUN;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_RIFLING;TECH_REPLACEABLE_PARTS;UNITCLASS_GREAT_WAR_INFANTRY;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;5;0;0;0;ART_DEF_UNIT_U_DANISH_SKI_INFANTRY;0;0;;;;0;0;1;BIPED;1;1;HARALD_UNIT_ATLAS;HARALD_UNIT_FLAG_ATLAS
98;UNIT_KOREAN_TURTLE_SHIP;TXT_KEY_CIV5_KOREA_TURTLESHIP_HEADING;TXT_KEY_CIV5_KOREA_TURTLESHIP_TEXT;TXT_KEY_CIV5_KOREA_TURTLESHIP_STRATEGY;TXT_KEY_CIV5_KOREA_TURTLESHIP_HELP;;36;0;120;0;0;0;0;4;0;0;2;UNITCLASS_CARAVEL;;;UNITCOMBAT_NAVALMELEE;DOMAIN_SEA;;UNITAI_ATTACK_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_ASTRONOMY;TECH_REPLACEABLE_PARTS;;30;50;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_KOREAN_TURTLESHIP;0;0;;;;0;0;1;BOAT;1;1;SEJONG_UNIT_ATLAS;SEJONG_UNIT_FLAG_ATLAS
99;UNIT_KOREAN_HWACHA;TXT_KEY_CIV5_KOREA_HWACHA_HEADING;TXT_KEY_CIV5_KOREA_HWACHA_TEXT;TXT_KEY_CIV5_KOREA_HWACHA_STRATEGY;TXT_KEY_CIV5_KOREA_HWACHA_HELP;;11;26;120;240;1;0;0;2;0;2;2;UNITCLASS_TREBUCHET;;;UNITCOMBAT_SIEGE;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_PHYSICS;TECH_CHEMISTRY;UNITCLASS_CANNON;0;25;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_KOREAN_HWACHA;0;0;;;;0;0;1;ARTILLERY;0;0;SEJONG_UNIT_ATLAS;SEJONG_UNIT_FLAG_ATLAS
100;UNIT_BABYLONIAN_BOWMAN;TXT_KEY_UNIT_BABYLON_BOWMAN;TXT_KEY_CIV5_BABYLON_BOWMAN_TEXT;TXT_KEY_CIV5_BABYLON_BOWMAN_STRATEGY;TXT_KEY_CIV5_BABYLON_BOWMAN_HELP;;7;9;40;80;1;0;0;2;0;2;2;UNITCLASS_ARCHER;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_ARCHERY;TECH_CONSTRUCTION;UNITCLASS_COMPOSITE_BOWMAN;0;50;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_BABYLONIAN_BOWMAN;0;0;;;;0;0;1;BIPED;0;0;NEB_UNIT_ATLAS;NEB_UNIT_FLAG_ATLAS
102;UNIT_CELT_PICTISH_WARRIOR;TXT_KEY_UNIT_CELT_PICTISH_WARRIOR;TXT_KEY_CIV5_CELT_PICTISH_WARRIOR_TEXT;TXT_KEY_UNIT_CELT_PICTISH_WARRIOR_STRATEGY;TXT_KEY_UNIT_HELP_CELT_PICTISH_WARRIOR;;11;0;56;112;1;0;0;2;0;0;2;UNITCLASS_SPEARMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_BRONZE_WORKING;TECH_CIVIL_SERVICE;UNITCLASS_PIKEMAN;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;2;0;0;0;ART_DEF_UNIT_U_CELT_PICTISH_WARRIOR;0;0;;;;0;0;1;BIPED;10;10;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
103;UNIT_MAYAN_ATLATLIST;TXT_KEY_UNIT_MAYAN_ATLATLIST;TXT_KEY_CIV5_MAYAN_ATLATLIST_TEXT;TXT_KEY_UNIT_MAYAN_ATLATLIST_STRATEGY;TXT_KEY_UNIT_HELP_MAYAN_ATLATLIST;;5;7;36;72;1;0;0;2;0;2;2;UNITCLASS_ARCHER;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_AGRICULTURE;TECH_CONSTRUCTION;UNITCLASS_COMPOSITE_BOWMAN;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_MAYAN_ATLALIST;0;0;;;;0;0;1;BIPED;1;1;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
104;UNIT_BYZANTINE_DROMON;TXT_KEY_UNIT_BYZANTINE_DROMON;TXT_KEY_CIV5_BYZANTINE_DROMON_TEXT;TXT_KEY_UNIT_BYZANTINE_DROMON_STRATEGY;TXT_KEY_UNIT_HELP_BYZANTINE_DROMON;;8;10;56;0;0;0;0;4;0;2;2;UNITCLASS_TRIREME;;;UNITCOMBAT_NAVALRANGED;DOMAIN_SEA;;UNITAI_ASSAULT_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_SAILING;TECH_ASTRONOMY;;0;30;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_BYZANTIUM_DROMON;0;0;;;;0;0;1;WOODEN_BOAT;5;5;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
105;UNIT_BYZANTINE_CATAPHRACT;TXT_KEY_UNIT_BYZANTINE_CATAPHRACT;TXT_KEY_CIV5_BYZANTINE_CATAPHRACT_TEXT;TXT_KEY_UNIT_BYZANTINE_CATAPHRACT_STRATEGY;TXT_KEY_UNIT_HELP_BYZANTINE_CATAPHRACT;;15;0;75;150;1;0;0;3;0;0;2;UNITCLASS_HORSEMAN;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_HORSEBACK_RIDING;TECH_CHIVALRY;UNITCLASS_KNIGHT;20;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_BYZANTIUM_CATAPHRACT;0;0;;;;0;0;1;QUADRUPED;4;4;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
106;UNIT_CARTHAGINIAN_FOREST_ELEPHANT;TXT_KEY_UNIT_CARTHAGINIAN_FOREST_ELEPHANT;TXT_KEY_CIV5_CARTHAGINIAN_FOREST_ELEPHANT_TEXT;TXT_KEY_UNIT_CARTHAGINIAN_FOREST_ELEPHANT_STRATEGY;TXT_KEY_UNIT_HELP_CARTHAGINIAN_FOREST_ELEPHANT;;14;0;100;200;1;0;0;3;0;0;2;UNITCLASS_HORSEMAN;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_HORSEBACK_RIDING;TECH_CHIVALRY;UNITCLASS_KNIGHT;20;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_CARTHAGE_AFRICANFOREST_ELEPHANT;0;0;;;;0;0;1;QUADRUPED;0;0;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
107;UNIT_CARTHAGINIAN_QUINQUEREME;TXT_KEY_UNIT_CARTHAGINIAN_QUINQUEREME;TXT_KEY_CIV5_CARTHAGINIAN_QUINQUEREME_TEXT;TXT_KEY_UNIT_CARTHAGINIAN_QUINQUEREME_STRATEGY;TXT_KEY_UNIT_HELP_CARTHAGINIAN_QUINQUEREME;;13;0;45;0;0;0;0;4;0;0;2;UNITCLASS_TRIREME;;;UNITCOMBAT_NAVALMELEE;DOMAIN_SEA;;UNITAI_ATTACK_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_SAILING;TECH_ASTRONOMY;;0;30;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_CARTHAGE_QUINQUEREME;0;0;;;;0;0;1;WOODEN_BOAT;11;11;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
108;UNIT_HUN_HORSE_ARCHER;TXT_KEY_UNIT_HUN_HORSE_ARCHER;TXT_KEY_CIV5_HUN_HORSE_ARCHER_TEXT;TXT_KEY_UNIT_HUN_HORSE_ARCHER_STRATEGY;TXT_KEY_UNIT_HELP_HUN_HORSE_ARCHER;;7;10;56;112;1;0;0;4;0;2;2;UNITCLASS_CHARIOT_ARCHER;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_THE_WHEEL;TECH_CHIVALRY;UNITCLASS_KNIGHT;20;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_HUNS_HORSE_ARCHER;0;0;;;;0;0;1;QUADRUPED;7;7;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
109;UNIT_AUSTRIAN_HUSSAR;TXT_KEY_UNIT_AUSTRIAN_HUSSAR;TXT_KEY_CIV5_AUSTRIAN_HUSSAR_TEXT;TXT_KEY_UNIT_AUSTRIAN_HUSSAR_STRATEGY;TXT_KEY_UNIT_HELP_AUSTRIAN_HUSSAR;;34;0;225;0;0;0;0;5;0;0;2;UNITCLASS_CAVALRY;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_MILITARY_SCIENCE;TECH_COMBUSTION;UNITCLASS_WWI_TANK;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_AUSTRIAN_HUSSAR;0;0;;;;0;0;1;QUADRUPED;8;8;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
110;UNIT_ETHIOPIAN_MEHAL_SEFARI;TXT_KEY_UNIT_MEHAL_SEFARI;TXT_KEY_CIV5_MEHAL_SEFARI_TEXT;TXT_KEY_UNIT_MEHAL_SEFARI_STRATEGY;TXT_KEY_UNIT_HELP_MEHAL_SEFARI;;34;0;200;0;0;0;0;2;0;0;2;UNITCLASS_RIFLEMAN;;;UNITCOMBAT_GUN;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_RIFLING;TECH_REPLACEABLE_PARTS;UNITCLASS_GREAT_WAR_INFANTRY;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;5;0;0;0;ART_DEF_UNIT_U_ETHIOPIA_MEHAL_SEFARI;0;0;;;;0;0;1;BIPED;9;9;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
120;UNIT_SWEDISH_CAROLEAN;TXT_KEY_UNIT_SWEDISH_CAROLEAN;TXT_KEY_CIV5_SWEDISH_CAROLEAN_TEXT;TXT_KEY_UNIT_SWEDISH_CAROLEAN_STRATEGY;TXT_KEY_UNIT_HELP_SWEDISH_CAROLEAN;;34;0;225;0;0;0;0;2;0;0;2;UNITCLASS_RIFLEMAN;;;UNITCOMBAT_GUN;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_RIFLING;TECH_REPLACEABLE_PARTS;UNITCLASS_GREAT_WAR_INFANTRY;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;5;0;0;0;ART_DEF_UNIT_U_SWEDISH_CAROLEAN;0;0;;;;0;0;1;BIPED;3;3;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
121;UNIT_SWEDISH_HAKKAPELIITTA;TXT_KEY_UNIT_SWEDISH_HAKKAPELIITTA;TXT_KEY_CIV5_SWEDISH_HAKKAPELIITTA_TEXT;TXT_KEY_UNIT_SWEDISH_HAKKAPELIITTA_STRATEGY;TXT_KEY_UNIT_HELP_SWEDISH_HAKKAPELIITTA;;25;0;185;370;1;0;0;4;0;0;2;UNITCLASS_LANCER;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_METALLURGY;TECH_COMBINED_ARMS;UNITCLASS_ANTI_TANK_GUN;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_SWEDISH_HAKKAPELITTA;0;0;;;;0;0;1;QUADRUPED;6;6;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
122;UNIT_HUN_BATTERING_RAM;TXT_KEY_UNIT_HUN_BATTERING_RAM;TXT_KEY_CIV5_HUN_BATTERING_RAM_TEXT;TXT_KEY_UNIT_HUN_BATTERING_RAM_STRATEGY;TXT_KEY_UNIT_HELP_HUN_BATTERING_RAM;;10;0;75;150;1;0;0;2;0;0;2;UNITCLASS_SPEARMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_CITY_BOMBARD;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_BRONZE_WORKING;TECH_PHYSICS;UNITCLASS_TREBUCHET;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_HUNS_BATTERING_RAM;0;0;;;;0;0;1;BIPED;2;2;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
