LeaderType;FlavorType;Flavor
LEADER_MARIA_I;FLAVOR_I_TRADE_DESTINATION;5
LEADER_MARIA_I;FLAVOR_AIRLIFT;5
LEADER_PEDRO;FLAVOR_OFFENSE;4
LEADER_PEDRO;FLAVOR_DEFENSE;6
LEADER_PEDRO;FLAVOR_CITY_DEFENSE;5
LEADER_PEDRO;FLAVOR_MILITARY_TRAINING;3
LEADER_PEDRO;FLAVOR_RECON;5
LEADER_PEDRO;FLAVOR_RANGED;5
LEADER_PEDRO;FLAVOR_MOBILE;5
LEADER_PEDRO;FLAVOR_NAVAL;6
LEADER_PEDRO;FLAVOR_NAVAL_RECON;5
LEADER_PEDRO;FLAVOR_NAVAL_GROWTH;6
LEADER_PEDRO;FLAVOR_NAVAL_TILE_IMPROVEMENT;6
LEADER_PEDRO;FLAVOR_AIR;5
LEADER_PEDRO;FLAVOR_EXPANSION;5
LEADER_PEDRO;FLAVOR_GROWTH;7
LEADER_PEDRO;FLAVOR_TILE_IMPROVEMENT;7
LEADER_PEDRO;FLAVOR_INFRASTRUCTURE;4
LEADER_PEDRO;FLAVOR_PRODUCTION;6
LEADER_PEDRO;FLAVOR_GOLD;6
LEADER_PEDRO;FLAVOR_SCIENCE;5
LEADER_PEDRO;FLAVOR_CULTURE;7
LEADER_PEDRO;FLAVOR_HAPPINESS;8
LEADER_PEDRO;FLAVOR_GREAT_PEOPLE;6
LEADER_PEDRO;FLAVOR_WONDER;5
LEADER_PEDRO;FLAVOR_RELIGION;5
LEADER_PEDRO;FLAVOR_DIPLOMACY;5
LEADER_PEDRO;FLAVOR_SPACESHIP;4
LEADER_PEDRO;FLAVOR_WATER_CONNECTION;5
LEADER_PEDRO;FLAVOR_NUKE;5
LEADER_PEDRO;FLAVOR_USE_NUKE;4
LEADER_PEDRO;FLAVOR_ESPIONAGE;5
LEADER_PEDRO;FLAVOR_ANTIAIR;5
LEADER_PEDRO;FLAVOR_AIR_CARRIER;5
LEADER_PEDRO;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_PEDRO;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_PEDRO;FLAVOR_ARCHAEOLOGY;5
LEADER_PEDRO;FLAVOR_I_TRADE_ORIGIN;5
LEADER_PEDRO;FLAVOR_I_TRADE_DESTINATION;5
LEADER_PEDRO;FLAVOR_AIRLIFT;5
LEADER_POCATELLO;FLAVOR_OFFENSE;5
LEADER_POCATELLO;FLAVOR_DEFENSE;8
LEADER_POCATELLO;FLAVOR_CITY_DEFENSE;8
LEADER_POCATELLO;FLAVOR_MILITARY_TRAINING;5
LEADER_POCATELLO;FLAVOR_RECON;8
LEADER_POCATELLO;FLAVOR_RANGED;5
LEADER_POCATELLO;FLAVOR_MOBILE;7
LEADER_POCATELLO;FLAVOR_NAVAL;3
LEADER_POCATELLO;FLAVOR_NAVAL_RECON;3
LEADER_POCATELLO;FLAVOR_NAVAL_GROWTH;3
LEADER_POCATELLO;FLAVOR_NAVAL_TILE_IMPROVEMENT;3
LEADER_POCATELLO;FLAVOR_AIR;5
LEADER_POCATELLO;FLAVOR_EXPANSION;8
LEADER_POCATELLO;FLAVOR_GROWTH;8
LEADER_POCATELLO;FLAVOR_TILE_IMPROVEMENT;5
LEADER_POCATELLO;FLAVOR_INFRASTRUCTURE;5
LEADER_POCATELLO;FLAVOR_PRODUCTION;5
LEADER_POCATELLO;FLAVOR_GOLD;5
LEADER_POCATELLO;FLAVOR_SCIENCE;5
LEADER_POCATELLO;FLAVOR_CULTURE;5
LEADER_POCATELLO;FLAVOR_HAPPINESS;5
LEADER_POCATELLO;FLAVOR_GREAT_PEOPLE;5
LEADER_POCATELLO;FLAVOR_WONDER;5
LEADER_POCATELLO;FLAVOR_RELIGION;5
LEADER_POCATELLO;FLAVOR_DIPLOMACY;5
LEADER_POCATELLO;FLAVOR_SPACESHIP;5
LEADER_POCATELLO;FLAVOR_WATER_CONNECTION;5
LEADER_POCATELLO;FLAVOR_NUKE;5
LEADER_POCATELLO;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_POCATELLO;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_POCATELLO;FLAVOR_ARCHAEOLOGY;5
LEADER_POCATELLO;FLAVOR_I_TRADE_ORIGIN;5
LEADER_POCATELLO;FLAVOR_I_TRADE_DESTINATION;5
LEADER_POCATELLO;FLAVOR_AIRLIFT;5
LEADER_SHAKA;FLAVOR_OFFENSE;8
LEADER_SHAKA;FLAVOR_DEFENSE;4
LEADER_SHAKA;FLAVOR_CITY_DEFENSE;6
LEADER_SHAKA;FLAVOR_MILITARY_TRAINING;7
LEADER_SHAKA;FLAVOR_RECON;7
LEADER_SHAKA;FLAVOR_RANGED;3
LEADER_SHAKA;FLAVOR_MOBILE;3
LEADER_SHAKA;FLAVOR_NAVAL;3
LEADER_SHAKA;FLAVOR_NAVAL_RECON;3
LEADER_SHAKA;FLAVOR_NAVAL_GROWTH;3
LEADER_SHAKA;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_SHAKA;FLAVOR_AIR;6
LEADER_SHAKA;FLAVOR_EXPANSION;11
LEADER_SHAKA;FLAVOR_GROWTH;3
LEADER_SHAKA;FLAVOR_TILE_IMPROVEMENT;6
LEADER_SHAKA;FLAVOR_INFRASTRUCTURE;5
LEADER_SHAKA;FLAVOR_PRODUCTION;8
LEADER_SHAKA;FLAVOR_GOLD;6
LEADER_SHAKA;FLAVOR_SCIENCE;3
LEADER_SHAKA;FLAVOR_CULTURE;3
LEADER_SHAKA;FLAVOR_HAPPINESS;7
LEADER_SHAKA;FLAVOR_GREAT_PEOPLE;3
LEADER_SHAKA;FLAVOR_WONDER;3
LEADER_SHAKA;FLAVOR_RELIGION;3
LEADER_SHAKA;FLAVOR_DIPLOMACY;6
LEADER_SHAKA;FLAVOR_SPACESHIP;3
LEADER_SHAKA;FLAVOR_WATER_CONNECTION;4
LEADER_SHAKA;FLAVOR_NUKE;8
LEADER_SHAKA;FLAVOR_USE_NUKE;8
LEADER_SHAKA;FLAVOR_ESPIONAGE;5
LEADER_SHAKA;FLAVOR_ANTIAIR;6
LEADER_SHAKA;FLAVOR_AIR_CARRIER;5
LEADER_SHAKA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_SHAKA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_SHAKA;FLAVOR_ARCHAEOLOGY;5
LEADER_SHAKA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_SHAKA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_SHAKA;FLAVOR_AIRLIFT;5
LEADER_ALEXANDER;FLAVOR_ARCHAEOLOGY;5
LEADER_ALEXANDER;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ALEXANDER;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ALEXANDER;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ALEXANDER;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ALEXANDER;FLAVOR_AIRLIFT;5
LEADER_ASKIA;FLAVOR_ARCHAEOLOGY;5
LEADER_ASKIA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ASKIA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ASKIA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ASKIA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ASKIA;FLAVOR_AIRLIFT;5
LEADER_ATTILA;FLAVOR_ARCHAEOLOGY;5
LEADER_ATTILA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ATTILA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ATTILA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ATTILA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ATTILA;FLAVOR_AIRLIFT;5
LEADER_AUGUSTUS;FLAVOR_ARCHAEOLOGY;5
LEADER_AUGUSTUS;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_AUGUSTUS;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_AUGUSTUS;FLAVOR_I_TRADE_ORIGIN;5
LEADER_AUGUSTUS;FLAVOR_I_TRADE_DESTINATION;5
LEADER_AUGUSTUS;FLAVOR_AIRLIFT;5
LEADER_BISMARCK;FLAVOR_ARCHAEOLOGY;5
LEADER_BISMARCK;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_BISMARCK;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_BISMARCK;FLAVOR_I_TRADE_ORIGIN;5
LEADER_BISMARCK;FLAVOR_I_TRADE_DESTINATION;5
LEADER_BISMARCK;FLAVOR_AIRLIFT;5
LEADER_BOUDICCA;FLAVOR_ARCHAEOLOGY;5
LEADER_BOUDICCA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_BOUDICCA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_BOUDICCA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_BOUDICCA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_BOUDICCA;FLAVOR_AIRLIFT;5
LEADER_CATHERINE;FLAVOR_ARCHAEOLOGY;5
LEADER_CATHERINE;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_CATHERINE;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_CATHERINE;FLAVOR_I_TRADE_ORIGIN;5
LEADER_CATHERINE;FLAVOR_I_TRADE_DESTINATION;5
LEADER_CATHERINE;FLAVOR_AIRLIFT;5
LEADER_DARIUS;FLAVOR_ARCHAEOLOGY;5
LEADER_DARIUS;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_DARIUS;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_DARIUS;FLAVOR_I_TRADE_ORIGIN;5
LEADER_DARIUS;FLAVOR_I_TRADE_DESTINATION;5
LEADER_DARIUS;FLAVOR_AIRLIFT;5
LEADER_DIDO;FLAVOR_ARCHAEOLOGY;5
LEADER_DIDO;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_DIDO;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_DIDO;FLAVOR_I_TRADE_ORIGIN;5
LEADER_DIDO;FLAVOR_I_TRADE_DESTINATION;5
LEADER_DIDO;FLAVOR_AIRLIFT;5
LEADER_ELIZABETH;FLAVOR_ARCHAEOLOGY;5
LEADER_ELIZABETH;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ELIZABETH;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ELIZABETH;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ELIZABETH;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ELIZABETH;FLAVOR_AIRLIFT;5
LEADER_GANDHI;FLAVOR_ARCHAEOLOGY;5
LEADER_GANDHI;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_GANDHI;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_GANDHI;FLAVOR_I_TRADE_ORIGIN;5
LEADER_GANDHI;FLAVOR_I_TRADE_DESTINATION;5
LEADER_GANDHI;FLAVOR_AIRLIFT;5
LEADER_GENGHIS_KHAN;FLAVOR_ARCHAEOLOGY;5
LEADER_GENGHIS_KHAN;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_GENGHIS_KHAN;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_GENGHIS_KHAN;FLAVOR_I_TRADE_ORIGIN;5
LEADER_GENGHIS_KHAN;FLAVOR_I_TRADE_DESTINATION;5
LEADER_GENGHIS_KHAN;FLAVOR_AIRLIFT;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_ARCHAEOLOGY;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_I_TRADE_ORIGIN;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_I_TRADE_DESTINATION;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_AIRLIFT;5
LEADER_HARALD;FLAVOR_ARCHAEOLOGY;5
LEADER_HARALD;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_HARALD;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_HARALD;FLAVOR_I_TRADE_ORIGIN;5
LEADER_HARALD;FLAVOR_I_TRADE_DESTINATION;5
LEADER_HARALD;FLAVOR_AIRLIFT;5
LEADER_HARUN_AL_RASHID;FLAVOR_ARCHAEOLOGY;5
LEADER_HARUN_AL_RASHID;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_HARUN_AL_RASHID;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_HARUN_AL_RASHID;FLAVOR_I_TRADE_ORIGIN;5
LEADER_HARUN_AL_RASHID;FLAVOR_I_TRADE_DESTINATION;5
LEADER_HARUN_AL_RASHID;FLAVOR_AIRLIFT;5
LEADER_HIAWATHA;FLAVOR_ARCHAEOLOGY;5
LEADER_HIAWATHA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_HIAWATHA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_HIAWATHA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_HIAWATHA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_HIAWATHA;FLAVOR_AIRLIFT;5
LEADER_ISABELLA;FLAVOR_ARCHAEOLOGY;5
LEADER_ISABELLA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ISABELLA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ISABELLA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ISABELLA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ISABELLA;FLAVOR_AIRLIFT;5
LEADER_KAMEHAMEHA;FLAVOR_ARCHAEOLOGY;5
LEADER_KAMEHAMEHA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_KAMEHAMEHA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_KAMEHAMEHA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_KAMEHAMEHA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_KAMEHAMEHA;FLAVOR_AIRLIFT;5
LEADER_MARIA;FLAVOR_ARCHAEOLOGY;5
LEADER_MARIA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_MARIA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_MARIA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_MARIA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_MARIA;FLAVOR_AIRLIFT;5
LEADER_MONTEZUMA;FLAVOR_ARCHAEOLOGY;5
LEADER_MONTEZUMA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_MONTEZUMA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_MONTEZUMA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_MONTEZUMA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_MONTEZUMA;FLAVOR_AIRLIFT;5
LEADER_NAPOLEON;FLAVOR_ARCHAEOLOGY;5
LEADER_NAPOLEON;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_NAPOLEON;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_NAPOLEON;FLAVOR_I_TRADE_ORIGIN;5
LEADER_NAPOLEON;FLAVOR_I_TRADE_DESTINATION;5
LEADER_NAPOLEON;FLAVOR_AIRLIFT;5
LEADER_NEBUCHADNEZZAR;FLAVOR_ARCHAEOLOGY;5
LEADER_NEBUCHADNEZZAR;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_NEBUCHADNEZZAR;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_NEBUCHADNEZZAR;FLAVOR_I_TRADE_ORIGIN;5
LEADER_NEBUCHADNEZZAR;FLAVOR_I_TRADE_DESTINATION;5
LEADER_NEBUCHADNEZZAR;FLAVOR_AIRLIFT;5
LEADER_ODA_NOBUNAGA;FLAVOR_ARCHAEOLOGY;5
LEADER_ODA_NOBUNAGA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ODA_NOBUNAGA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ODA_NOBUNAGA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ODA_NOBUNAGA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ODA_NOBUNAGA;FLAVOR_AIRLIFT;5
LEADER_PACAL;FLAVOR_ARCHAEOLOGY;5
LEADER_PACAL;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_PACAL;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_PACAL;FLAVOR_I_TRADE_ORIGIN;5
LEADER_PACAL;FLAVOR_I_TRADE_DESTINATION;5
LEADER_PACAL;FLAVOR_AIRLIFT;5
LEADER_PACHACUTI;FLAVOR_ARCHAEOLOGY;5
LEADER_PACHACUTI;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_PACHACUTI;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_PACHACUTI;FLAVOR_I_TRADE_ORIGIN;5
LEADER_PACHACUTI;FLAVOR_I_TRADE_DESTINATION;5
LEADER_PACHACUTI;FLAVOR_AIRLIFT;5
LEADER_RAMESSES;FLAVOR_ARCHAEOLOGY;5
LEADER_RAMESSES;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_RAMESSES;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_RAMESSES;FLAVOR_I_TRADE_ORIGIN;5
LEADER_RAMESSES;FLAVOR_I_TRADE_DESTINATION;5
LEADER_RAMESSES;FLAVOR_AIRLIFT;5
LEADER_RAMKHAMHAENG;FLAVOR_ARCHAEOLOGY;5
LEADER_RAMKHAMHAENG;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_RAMKHAMHAENG;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_RAMKHAMHAENG;FLAVOR_I_TRADE_ORIGIN;5
LEADER_RAMKHAMHAENG;FLAVOR_I_TRADE_DESTINATION;5
LEADER_RAMKHAMHAENG;FLAVOR_AIRLIFT;5
LEADER_SEJONG;FLAVOR_ARCHAEOLOGY;5
LEADER_SEJONG;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_SEJONG;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_SEJONG;FLAVOR_I_TRADE_ORIGIN;5
LEADER_SEJONG;FLAVOR_I_TRADE_DESTINATION;5
LEADER_SEJONG;FLAVOR_AIRLIFT;5
LEADER_SELASSIE;FLAVOR_ARCHAEOLOGY;5
LEADER_SELASSIE;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_SELASSIE;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_SELASSIE;FLAVOR_I_TRADE_ORIGIN;5
LEADER_SELASSIE;FLAVOR_I_TRADE_DESTINATION;5
LEADER_SELASSIE;FLAVOR_AIRLIFT;5
LEADER_SULEIMAN;FLAVOR_ARCHAEOLOGY;5
LEADER_SULEIMAN;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_SULEIMAN;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_SULEIMAN;FLAVOR_I_TRADE_ORIGIN;5
LEADER_SULEIMAN;FLAVOR_I_TRADE_DESTINATION;5
LEADER_SULEIMAN;FLAVOR_AIRLIFT;5
LEADER_THEODORA;FLAVOR_ARCHAEOLOGY;5
LEADER_THEODORA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_THEODORA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_THEODORA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_THEODORA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_THEODORA;FLAVOR_AIRLIFT;5
LEADER_WASHINGTON;FLAVOR_ARCHAEOLOGY;5
LEADER_WASHINGTON;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_WASHINGTON;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_WASHINGTON;FLAVOR_I_TRADE_ORIGIN;5
LEADER_WASHINGTON;FLAVOR_I_TRADE_DESTINATION;5
LEADER_WASHINGTON;FLAVOR_AIRLIFT;5
LEADER_WILLIAM;FLAVOR_ARCHAEOLOGY;5
LEADER_WILLIAM;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_WILLIAM;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_WILLIAM;FLAVOR_I_TRADE_ORIGIN;5
LEADER_WILLIAM;FLAVOR_I_TRADE_DESTINATION;5
LEADER_WILLIAM;FLAVOR_AIRLIFT;5
LEADER_WU_ZETIAN;FLAVOR_ARCHAEOLOGY;5
LEADER_WU_ZETIAN;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_WU_ZETIAN;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_WU_ZETIAN;FLAVOR_I_TRADE_ORIGIN;5
LEADER_WU_ZETIAN;FLAVOR_I_TRADE_DESTINATION;5
LEADER_WU_ZETIAN;FLAVOR_AIRLIFT;5
